Source,Target,Weight
AdmiralBulldog,moonstudio_en,853
AdmiralBulldog,Whippy,555
AdmiralBulldog,Gorgc,23316
AdmiralBulldog,GunnarDotA2,1610
AdmiralBulldog,Myth,751
AdmiralBulldog,pokelawls,4996
AdmiralBulldog,singsing,12401
AdmiralBulldog,buster,595
AdmiralBulldog,UberHaxorNova,650
AdmiralBulldog,shroud,7864
AdmiralBulldog,Ramee,545
AdmiralBulldog,MontanaBlack88,611
AdmiralBulldog,summit1g,5440
AdmiralBulldog,T90Official,565
AdmiralBulldog,Rogue,1001
AdmiralBulldog,HealthyGamer_GG,1149
AdmiralBulldog,Pestily,978
AdmiralBulldog,ShivFPS,1079
AdmiralBulldog,cyr,1043
AdmiralBulldog,Scarra,878
AdmiralBulldog,PENTA,772
AdmiralBulldog,codemiko,1859
AdmiralBulldog,Jahrein,558
AdmiralBulldog,lilypichu,896
AdmiralBulldog,roflgator,2324
AdmiralBulldog,Ash_on_LoL,727
AdmiralBulldog,OGADotaPIT,2468
AdmiralBulldog,buddha,3589
AdmiralBulldog,Maya,3028
AdmiralBulldog,ESAMarathon,753
AdmiralBulldog,LIRIK,6223
AdmiralBulldog,Kyle,879
AdmiralBulldog,AriaSaki,528
AdmiralBulldog,Saiiren,1179
AdmiralBulldog,DreamLeague,22727
AdmiralBulldog,Doublelift,647
AdmiralBulldog,GMNaroditsky,607
AdmiralBulldog,fuslie,555
AdmiralBulldog,AvoidingThePuddle,838
AdmiralBulldog,boxbox,935
AdmiralBulldog,Stray228,1076
AdmiralBulldog,melharucos,621
AdmiralBulldog,RocketLeague,771
AdmiralBulldog,WARDELL,863
AdmiralBulldog,Trymacs,604
AdmiralBulldog,HasanAbi,3406
AdmiralBulldog,avoplus,3196
AdmiralBulldog,koil,1133
AdmiralBulldog,sinatraa,901
AdmiralBulldog,Trainwreckstv,2630
AdmiralBulldog,ludwig,2396
AdmiralBulldog,TimTheTatman,1364
AdmiralBulldog,LCK,1537
AdmiralBulldog,TSM_ImperialHal,968
AdmiralBulldog,TenZ,1131
AdmiralBulldog,Thijs,1925
AdmiralBulldog,Enviosity,1200
AdmiralBulldog,Indiefoxx,1091
AdmiralBulldog,TEBtv,591
AdmiralBulldog,aceu,1610
AdmiralBulldog,dunkstream,524
AdmiralBulldog,BotezLive,3381
AdmiralBulldog,Rekkles,700
AdmiralBulldog,Greekgodx,1990
AdmiralBulldog,Vinesauce,615
AdmiralBulldog,sips_,871
AdmiralBulldog,39daph,3251
AdmiralBulldog,BeyondTheSummit,8776
AdmiralBulldog,sneakylol,880
AdmiralBulldog,hJune,804
AdmiralBulldog,Symfuhny,808
AdmiralBulldog,melina,622
AdmiralBulldog,ybicanoooobov,916
AdmiralBulldog,Destiny,727
AdmiralBulldog,RduLIVE,1098
AdmiralBulldog,Jankos,525
AdmiralBulldog,Kitboga,916
AdmiralBulldog,Sequisha,765
AdmiralBulldog,DrLupo,657
AdmiralBulldog,Mathil1,1119
AdmiralBulldog,Sykkuno,989
AdmiralBulldog,uhSnow,508
AdmiralBulldog,NICKMERCS,995
AdmiralBulldog,RATIRL,753
AdmiralBulldog,chessbrah,854
AdmiralBulldog,ESL_SC2,1323
AdmiralBulldog,Hiko,1754
AdmiralBulldog,Zizaran,856
AdmiralBulldog,AdmiralBahroo,1753
AdmiralBulldog,forsen,9029
AdmiralBulldog,BananaSlamJamma,4320
AdmiralBulldog,willneff,664
AdmiralBulldog,SovietWomble,694
AdmiralBulldog,xChocoBars,552
AdmiralBulldog,TFBlade,692
AdmiralBulldog,Hirona,598
AdmiralBulldog,dafran,1273
AdmiralBulldog,itsHafu,1233
AdmiralBulldog,twlevewinsHS,537
AdmiralBulldog,Ninja,1465
AdmiralBulldog,Tfue,871
AdmiralBulldog,Amouranth,527
AdmiralBulldog,AsmodaiTV,673
AdmiralBulldog,SilverName,1180
AdmiralBulldog,nl_Kripp,3306
AdmiralBulldog,Fextralife,1198
AdmiralBulldog,LEC,1569
AdmiralBulldog,Chess,4057
AdmiralBulldog,GMHikaru,4841
AdmiralBulldog,C_a_k_e,815
AdmiralBulldog,skippypoppin,641
AdmiralBulldog,GothamChess,1368
AdmiralBulldog,dogdog,1552
AdmiralBulldog,ESL_DOTA2,12270
AdmiralBulldog,limit_maximum,686
AdmiralBulldog,PUBG,1297
AdmiralBulldog,xQcOW,12879
AdmiralBulldog,NiKo,957
AdmiralBulldog,Daxak,1564
AdmiralBulldog,OkCode,592
AdmiralBulldog,Anna_Chess,789
AdmiralBulldog,MiltonTPike1,784
AdmiralBulldog,ESL_CSGO,7731
AdmiralBulldog,masondota2,10542
AdmiralBulldog,Yassuo,558
AdmiralBulldog,TheStockGuy,1890
AdmiralBulldog,MOONMOON,4346
AdmiralBulldog,TheViper,527
AdmiralBulldog,EsfandTV,3831
AdmiralBulldog,pokimane,2180
AdmiralBulldog,LVNDMARK,1079
AdmiralBulldog,Jerma985,813
AdmiralBulldog,Ray__C,847
AdmiralBulldog,csgomc_ru,816
AdmiralBulldog,ROSHTEIN,1028
AdmiralBulldog,LPL,505
AdmiralBulldog,Mizkif,3399
AdmiralBulldog,dota2mc_ru,3171
AdmiralBulldog,ESL_CSGOb,1624
AdmiralBulldog,Warcraft,508
AdmiralBulldog,NASA,882
AdmiralBulldog,Blizzard,1811
AdmiralBulldog,nooneboss,1061
AdmiralBulldog,zackrawrr,750
AdmiralBulldog,Dyannatv,541
AdmiralBulldog,XBOCT,1291
AdmiralBulldog,AustinShow,604
AdmiralBulldog,PWRDEsports1,1963
AdmiralBulldog,PGL_Dota2,8181
AdmiralBulldog,s1mple,1110
AdmiralBulldog,iceiceice,898
AdmiralBulldog,CoconutB,602
AdmiralBulldog,AresHD,891
AdmiralBulldog,ESL_CSGOc,509
AdmiralBulldog,iltw1,956
AdmiralBulldog,Jinnytty,1431
AdmiralBulldog,Lacari,754
AdmiralBulldog,BLASTPremier,4381
AdmiralBulldog,SerWinterOfficial,540
AdmiralBulldog,Hutnik,550
AdmiralBulldog,GTAWiseGuy,636
AdmiralBulldog,KheZu,592
AdmiralBulldog,Posty,579
AdmiralBulldog,DreadzTV,705
AdmiralBulldog,trausi,576
AdmiralBulldog,Burn,657
runner0608,yumyumyu77,8358
runner0608,paka9999,1859
runner0608,aba4647,2568
runner0608,torona1,1047
runner0608,naseongkim,1739
runner0608,95pingman,973
runner0608,kangqui,742
runner0608,saddummy,9939
runner0608,kimdduddi,831
runner0608,nokduro,2123
runner0608,yapyap30,9031
runner0608,2chamcham2,2375
runner0608,pacific8815,8355
runner0608,kimnamsoon,885
runner0608,ajehr,826
runner0608,dopa24,1398
runner0608,obm1025,1815
runner0608,jdm2088,1400
runner0608,handongsuk,14850
runner0608,01bd02,3173
runner0608,yd0821,1441
runner0608,flurry1989,3776
runner0608,dda_ju,7588
runner0608,109ace,1916
runner0608,rooftopcat99,2060
runner0608,lol_woolf,5641
runner0608,zilioner,6491
runner0608,sonycast_,3144
runner0608,ddahyoni,4822
runner0608,swab85,2871
runner0608,bbonge_,2779
runner0608,rkdthdus930,2707
runner0608,om0322,577
runner0608,rhdgurwns,1695
runner0608,portialyn,2010
runner0608,rkdwl12,746
runner0608,pjs9073,3673
runner0608,lol_cuvee,669
runner0608,tmxk319,7178
runner0608,hanryang1125,7269
runner0608,lol_ambition,2778
runner0608,woowakgood,2082
runner0608,msmsms213,691
runner0608,sal_gu,1653
runner0608,Faker,1216
runner0608,PUBGKorea,1479
runner0608,nanayango3o,1203
runner0608,sn400ja,1205
runner0608,ok_ja,1323
runner0608,sooflower,695
runner0608,so_urf,1851
runner0608,pikra10,866
runner0608,kimdoe,2549
runner0608,jungtaejune,2263
runner0608,skswhdkgo1,1584
runner0608,LCK_Korea,7731
runner0608,crazzyccat,555
runner0608,xkwhd,4437
runner0608,a60426042,747
runner0608,beyou0728,808
runner0608,ch1ckenkun,947
runner0608,kingseola,635
runner0608,jinu6734,828
runner0608,nanajam777,1178
runner0608,TwitchKR,2994
runner0608,mlchoins,594
runner0608,d_obby,1510
runner0608,wkgml,1447
runner0608,collet11,686
runner0608,leechunhyang,748
runner0608,dogswellfish,679
runner0608,ses836,728
runner0608,lovelyyeon,540
runner0608,looksam,1611
runner0608,NimbleNeuron,916
just_ns,VooDooSh,5456
just_ns,BeBePtv,584
just_ns,moonstudio_ru,579
just_ns,MuMiNo,636
just_ns,karavay46,1477
just_ns,dota2mc_ru2,2734
just_ns,Gorgc,1607
just_ns,singsing,619
just_ns,buster,7824
just_ns,shroud,1105
just_ns,Dota2RuHub,2088
just_ns,pokanoname,1158
just_ns,bRaTiShKiNoFf,1345
just_ns,Lasqa,3029
just_ns,LIRIK,536
just_ns,modestal,1792
just_ns,DreamLeague,1187
just_ns,Stray228,11563
just_ns,XaKoH,710
just_ns,melharucos,5001
just_ns,Thijs,571
just_ns,VERNI_SHAVERMY,2340
just_ns,csgomc_ru2,2642
just_ns,GN_GG,2184
just_ns,JesusAVGN,994
just_ns,ekatze007,955
just_ns,ybicanoooobov,7224
just_ns,PCH3LK1N,1724
just_ns,segall,1306
just_ns,olyashaa,623
just_ns,forsen,816
just_ns,AhriNyan,851
just_ns,SilverName,7508
just_ns,nl_Kripp,956
just_ns,GMHikaru,654
just_ns,C_a_k_e,8657
just_ns,Dmitry_Lixxx,1814
just_ns,TEBtvDotaRU,628
just_ns,ESL_DOTA2,563
just_ns,Recrent,2821
just_ns,xQcOW,875
just_ns,Daxak,9107
just_ns,dinablin,1932
just_ns,ESL_CSGO,1509
just_ns,masondota2,795
just_ns,QUICKHUNTIK,737
just_ns,csgomc_ru,10396
just_ns,StRoGo,784
just_ns,dota2mc_ru,31212
just_ns,Dragneel_FH,752
just_ns,A1taOda,593
just_ns,ramzes,1125
just_ns,winstrike_tv,4146
just_ns,nooneboss,4657
just_ns,XBOCT,16467
just_ns,Olsior,548
just_ns,ALOHADANCETV,1236
just_ns,POKAMOLODOY,695
just_ns,ZLOYn,535
just_ns,elwycco,968
just_ns,s1mple,2175
just_ns,BlackUFA,660
just_ns,iltw1,2887
just_ns,UncleBjorn,519
just_ns,HoneyMad,2859
just_ns,BLASTPremier,863
just_ns,GENSYXA,729
just_ns,GodHunt,3529
just_ns,Sh4dowehhh,1195
just_ns,DreadzTV,7772
just_ns,JustCooman,1613
just_ns,mokrivskyi,707
Maximilian_DOOD,Elajjaz,4992
Maximilian_DOOD,IWillDominate,730
Maximilian_DOOD,cdewx,589
Maximilian_DOOD,Natsumiii,1324
Maximilian_DOOD,Gaules,979
Maximilian_DOOD,Im_Dontai,672
Maximilian_DOOD,Steelmage,980
Maximilian_DOOD,Surefour,868
Maximilian_DOOD,sodapoppin,11763
Maximilian_DOOD,blusewilly_retry,605
Maximilian_DOOD,Sacriel,1428
Maximilian_DOOD,CohhCarnage,13916
Maximilian_DOOD,dasMEHDI,1659
Maximilian_DOOD,NymN,1314
Maximilian_DOOD,moistcr1tikal,6493
Maximilian_DOOD,AnthonyZ,1695
Maximilian_DOOD,HusKerrs,1002
Maximilian_DOOD,LCS,5528
Maximilian_DOOD,starsmitten,650
Maximilian_DOOD,Quin69,4597
Maximilian_DOOD,imls,1752
Maximilian_DOOD,Arcadum,2310
Maximilian_DOOD,ironmouse,2037
Maximilian_DOOD,BaboAbe,647
Maximilian_DOOD,PaymoneyWubby,1393
Maximilian_DOOD,Distortion2,2248
Maximilian_DOOD,Nmplol,3003
Maximilian_DOOD,tarzaned,611
Maximilian_DOOD,loltyler1,7491
Maximilian_DOOD,Grimmmz,862
Maximilian_DOOD,nerdstgamers,1175
Maximilian_DOOD,BurkeBlack,1474
Maximilian_DOOD,Tomato,1208
Maximilian_DOOD,Syndicate,949
Maximilian_DOOD,momochoco,702
Maximilian_DOOD,Warframe,1198
Maximilian_DOOD,Loserfruit,654
Maximilian_DOOD,KristoferYee,533
Maximilian_DOOD,Whippy,579
Maximilian_DOOD,Gorgc,1497
Maximilian_DOOD,TheBigMeech,667
Maximilian_DOOD,knekro,884
Maximilian_DOOD,Myth,1780
Maximilian_DOOD,Smoke,588
Maximilian_DOOD,Swagg,1510
Maximilian_DOOD,pokelawls,4926
Maximilian_DOOD,singsing,1200
Maximilian_DOOD,imjasmine,577
Maximilian_DOOD,UberHaxorNova,1871
Maximilian_DOOD,Nightblue3,1121
Maximilian_DOOD,Grossie_Gore,690
Maximilian_DOOD,TeePee,532
Maximilian_DOOD,shroud,11149
Maximilian_DOOD,TeeGrizzley,577
Maximilian_DOOD,Ramee,835
Maximilian_DOOD,MontanaBlack88,625
Maximilian_DOOD,summit1g,8966
Maximilian_DOOD,Silvervale,775
Maximilian_DOOD,Rogue,1892
Maximilian_DOOD,HealthyGamer_GG,1643
Maximilian_DOOD,Pestily,1271
Maximilian_DOOD,Pikabooirl,572
Maximilian_DOOD,ShivFPS,2232
Maximilian_DOOD,cyr,1733
Maximilian_DOOD,Scarra,3611
Maximilian_DOOD,Ponce,679
Maximilian_DOOD,shofu,1877
Maximilian_DOOD,PENTA,1448
Maximilian_DOOD,DaigoTheBeasTV,5286
Maximilian_DOOD,codemiko,4108
Maximilian_DOOD,stylishnoob4,506
Maximilian_DOOD,midbeast,1073
Maximilian_DOOD,lilypichu,2643
Maximilian_DOOD,harbleu,908
Maximilian_DOOD,Gladd,1113
Maximilian_DOOD,roflgator,3540
Maximilian_DOOD,Ash_on_LoL,1456
Maximilian_DOOD,buddha,3182
Maximilian_DOOD,Calebhart42,2967
Maximilian_DOOD,Maya,3894
Maximilian_DOOD,ESAMarathon,3647
Maximilian_DOOD,MuTeX,718
Maximilian_DOOD,LIRIK,9110
Maximilian_DOOD,Kyle,1421
Maximilian_DOOD,AriaSaki,1380
Maximilian_DOOD,Saiiren,1661
Maximilian_DOOD,TinaKitten,801
Maximilian_DOOD,DreamLeague,2194
Maximilian_DOOD,Doublelift,2534
Maximilian_DOOD,Northernlion,1661
Maximilian_DOOD,GMNaroditsky,574
Maximilian_DOOD,Aurateur,1058
Maximilian_DOOD,CapcomFighters,9456
Maximilian_DOOD,fuslie,1140
Maximilian_DOOD,AvoidingThePuddle,5858
Maximilian_DOOD,alanzoka,1138
Maximilian_DOOD,boxbox,1888
Maximilian_DOOD,RocketLeague,1495
Maximilian_DOOD,WARDELL,964
Maximilian_DOOD,Otzdarva,1558
Maximilian_DOOD,iateyourpie,878
Maximilian_DOOD,ANGRYPUG,959
Maximilian_DOOD,Sanchovies,657
Maximilian_DOOD,HasanAbi,6888
Maximilian_DOOD,Loeya,730
Maximilian_DOOD,koil,1751
Maximilian_DOOD,KingGeorge,1100
Maximilian_DOOD,Hungrybox,1304
Maximilian_DOOD,sinatraa,976
Maximilian_DOOD,SypherPK,818
Maximilian_DOOD,Trainwreckstv,3135
Maximilian_DOOD,Beaulo,850
Maximilian_DOOD,ludwig,4388
Maximilian_DOOD,TimTheTatman,5563
Maximilian_DOOD,LCK,3992
Maximilian_DOOD,TSM_ImperialHal,1850
Maximilian_DOOD,TenZ,1163
Maximilian_DOOD,Thijs,1966
Maximilian_DOOD,QuarterJade,1111
Maximilian_DOOD,Enviosity,1997
Maximilian_DOOD,fps_shaka,528
Maximilian_DOOD,RiotGamesBrazil,555
Maximilian_DOOD,Indiefoxx,977
Maximilian_DOOD,aceu,2236
Maximilian_DOOD,YoDa,982
Maximilian_DOOD,dunkstream,2634
Maximilian_DOOD,BotezLive,1591
Maximilian_DOOD,Rekkles,1372
Maximilian_DOOD,Greekgodx,2317
Maximilian_DOOD,Vinesauce,4917
Maximilian_DOOD,supertf,751
Maximilian_DOOD,GRONKH,531
Maximilian_DOOD,sips_,1439
Maximilian_DOOD,SmallAnt,1393
Maximilian_DOOD,LuluLuvely,1257
Maximilian_DOOD,39daph,3451
Maximilian_DOOD,yourragegaming,708
Maximilian_DOOD,CriticalRole,1995
Maximilian_DOOD,BeyondTheSummit,1177
Maximilian_DOOD,lestream,907
Maximilian_DOOD,sneakylol,3243
Maximilian_DOOD,Timmac,611
Maximilian_DOOD,daltoosh,534
Maximilian_DOOD,hJune,640
Maximilian_DOOD,Symfuhny,1797
Maximilian_DOOD,BarbarousKing,1477
Maximilian_DOOD,CDNThe3rd,2522
Maximilian_DOOD,BruceDropEmOff,681
Maximilian_DOOD,Tectone,1719
Maximilian_DOOD,cloakzy,1096
Maximilian_DOOD,Castro_1021,706
Maximilian_DOOD,Destiny,1223
Maximilian_DOOD,RduLIVE,666
Maximilian_DOOD,Shotz,516
Maximilian_DOOD,sleepy,766
Maximilian_DOOD,Jankos,1086
Maximilian_DOOD,Kitboga,1998
Maximilian_DOOD,Sequisha,1669
Maximilian_DOOD,Fresh,551
Maximilian_DOOD,DrLupo,2430
Maximilian_DOOD,Mathil1,1414
Maximilian_DOOD,Sykkuno,2470
Maximilian_DOOD,mistermv,789
Maximilian_DOOD,AdinRoss,567
Maximilian_DOOD,uhSnow,732
Maximilian_DOOD,RatedEpicz,768
Maximilian_DOOD,NICKMERCS,3905
Maximilian_DOOD,sakonoko_game,550
Maximilian_DOOD,RATIRL,1361
Maximilian_DOOD,ESL_SC2,1499
Maximilian_DOOD,Hiko,2195
Maximilian_DOOD,Zizaran,1011
Maximilian_DOOD,AdmiralBahroo,6002
Maximilian_DOOD,peterparkTV,1276
Maximilian_DOOD,forsen,4505
Maximilian_DOOD,willneff,1288
Maximilian_DOOD,SovietWomble,981
Maximilian_DOOD,xChocoBars,1004
Maximilian_DOOD,kkatamina,998
Maximilian_DOOD,TFBlade,1359
Maximilian_DOOD,nyanners,1873
Maximilian_DOOD,Hirona,1028
Maximilian_DOOD,dafran,1553
Maximilian_DOOD,itsHafu,2145
Maximilian_DOOD,Ninja,3730
Maximilian_DOOD,Tfue,1357
Maximilian_DOOD,Amouranth,1102
Maximilian_DOOD,twitchgaming,1531
Maximilian_DOOD,AsmodaiTV,527
Maximilian_DOOD,Masayoshi,626
Maximilian_DOOD,nl_Kripp,3802
Maximilian_DOOD,Fextralife,4974
Maximilian_DOOD,LEC,4750
Maximilian_DOOD,Chess,3454
Maximilian_DOOD,GMHikaru,2901
Maximilian_DOOD,skippypoppin,794
Maximilian_DOOD,GothamChess,1003
Maximilian_DOOD,VALORANT,735
Maximilian_DOOD,dogdog,1403
Maximilian_DOOD,ESL_DOTA2,1212
Maximilian_DOOD,limit_maximum,720
Maximilian_DOOD,PUBG,754
Maximilian_DOOD,k3soju,925
Maximilian_DOOD,yvonnie,675
Maximilian_DOOD,xQcOW,12245
Maximilian_DOOD,The_Happy_Hob,1711
Maximilian_DOOD,BobRoss,1045
Maximilian_DOOD,OkCode,941
Maximilian_DOOD,Faker,1177
Maximilian_DOOD,Anna_Chess,584
Maximilian_DOOD,MiltonTPike1,1748
Maximilian_DOOD,ESL_CSGO,3198
Maximilian_DOOD,OhTofu,608
Maximilian_DOOD,masondota2,604
Maximilian_DOOD,Yassuo,1889
Maximilian_DOOD,SmiteGame,1060
Maximilian_DOOD,ChilledChaos,761
Maximilian_DOOD,5uppp,627
Maximilian_DOOD,NiceWigg,636
Maximilian_DOOD,TheStockGuy,2218
Maximilian_DOOD,scump,722
Maximilian_DOOD,MOONMOON,8206
Maximilian_DOOD,EsfandTV,5728
Maximilian_DOOD,pokimane,4033
Maximilian_DOOD,LVNDMARK,1408
Maximilian_DOOD,Rubius,1005
Maximilian_DOOD,Momo,1732
Maximilian_DOOD,Jerma985,3015
Maximilian_DOOD,Sajam,5146
Maximilian_DOOD,Ray__C,772
Maximilian_DOOD,ROSHTEIN,577
Maximilian_DOOD,LPL,1079
Maximilian_DOOD,dizzy,987
Maximilian_DOOD,MacieJay,944
Maximilian_DOOD,iiTzTimmy,619
Maximilian_DOOD,Mizkif,5075
Maximilian_DOOD,Aydan,842
Maximilian_DOOD,LCK_Korea,501
Maximilian_DOOD,Diegosaurs,648
Maximilian_DOOD,alexelcapo,817
Maximilian_DOOD,snuffy,849
Maximilian_DOOD,NickEh30,536
Maximilian_DOOD,ibai,1012
Maximilian_DOOD,PlayOverwatch,501
Maximilian_DOOD,Crunchyroll,667
Maximilian_DOOD,ArcSystemWorksU,1401
Maximilian_DOOD,omitojohnny,3124
Maximilian_DOOD,Warcraft,600
Maximilian_DOOD,TrashTastePodcast,1164
Maximilian_DOOD,KingJae,520
Maximilian_DOOD,Rainbow6,630
Maximilian_DOOD,Dexbonus,1235
Maximilian_DOOD,eduardo_hook,1003
Maximilian_DOOD,NASA,1147
Maximilian_DOOD,AssistMeDoom,1279
Maximilian_DOOD,Blizzard,4819
Maximilian_DOOD,BANDAINAMCOUS,1752
Maximilian_DOOD,INFINITE_SGE,1486
Maximilian_DOOD,Bawkbasoup,765
Maximilian_DOOD,Xlice,630
Maximilian_DOOD,TwitchRivals,766
Maximilian_DOOD,zackrawrr,563
Maximilian_DOOD,Pink_Sparkles,579
Maximilian_DOOD,caps,565
Maximilian_DOOD,Voyboy,753
Maximilian_DOOD,SonicFox,885
Maximilian_DOOD,AustinShow,734
Maximilian_DOOD,Ssaab,744
Maximilian_DOOD,GamesDoneQuick,3120
Maximilian_DOOD,DansGaming,595
Maximilian_DOOD,Markiplier,839
Maximilian_DOOD,Day9tv,574
Maximilian_DOOD,Criken,635
Maximilian_DOOD,PGL_Dota2,893
Maximilian_DOOD,Kiwo,551
Maximilian_DOOD,its_iron,754
Maximilian_DOOD,BikeMan,838
Maximilian_DOOD,UnRooolie,2763
Maximilian_DOOD,Flight23white,560
Maximilian_DOOD,Nintendo,3132
Maximilian_DOOD,JesseCox,546
Maximilian_DOOD,Vargskelethor,821
Maximilian_DOOD,Jinnytty,1724
Maximilian_DOOD,DuelLinksMeta,677
Maximilian_DOOD,Pengwin,665
Maximilian_DOOD,projektmelody,504
Maximilian_DOOD,BLASTPremier,1443
Maximilian_DOOD,TeamSp00ky,3034
Maximilian_DOOD,GTAWiseGuy,685
Maximilian_DOOD,RDCgaming,818
Maximilian_DOOD,ANIMEILLUMINATI,1304
Maximilian_DOOD,Burn,952
chigre,k1ng,671
chigre,coscu,624
chigre,auronplay,3477
chigre,EASPORTSFIFA,3598
chigre,knekro,557
chigre,IlloJuan,1526
chigre,NAKOO_Fn,589
chigre,sujagg,981
chigre,Llobeti4,1706
chigre,Peereira7,1545
chigre,FolagorLives,697
chigre,Vicens,832
chigre,blanchitooo,1231
chigre,Mayichi,562
chigre,IamCristinini,769
chigre,Alexby11,693
chigre,elxokas,926
chigre,MiiKeLMsT,3023
chigre,Castro_1021,1023
chigre,juansguarnizo,620
chigre,PapoMC,1490
chigre,Kolderiu,1945
chigre,ReventXz,1398
chigre,Jelty,798
chigre,TheGrefg,3658
chigre,Rubius,2563
chigre,MarkiLokurasY,1105
chigre,gllobet25,1402
chigre,ibai,9419
chigre,PapiGaviTV,1283
chigre,anders_vejrgang,2698
chigre,GUANYAR,509
MiaPlaysss,shroud,556
MiaPlaysss,x2Twins,538
MiaPlaysss,EmadGG,600
MiaPlaysss,Fresh,560
