Source,Target,Weight
Tylerootd,Nightblue3,540
Tylerootd,GMHikaru,1030
Tylerootd,Trainwreckstv,968
Tylerootd,SolaryHS,866
Tylerootd,loltyler1,1296
Tylerootd,VERNI_SHAVERMY,671
Tylerootd,23x59,913
Tylerootd,k3soju,752
Tylerootd,crokeyz,547
Tylerootd,Indiefoxx,629
Tylerootd,DEATHSIE,1034
Tylerootd,NymN,551
Tylerootd,Quin69,839
Tylerootd,AdmiralBahroo,506
Tylerootd,Savjz,4599
Tylerootd,bebe872,620
Tylerootd,LexVeldhuis,635
Tylerootd,superjj102,8004
Tylerootd,SilverName,2253
Tylerootd,aceu,510
Tylerootd,DreamLeague,1178
Tylerootd,Amaz,519
Tylerootd,riotgames,2710
Tylerootd,Doublelift,640
Tylerootd,shroud,1251
Tylerootd,FollowGrubby,545
Tylerootd,TFBlade,505
Tylerootd,Sjow,8604
Tylerootd,bmkibler,2620
Tylerootd,dogdog,7957
Tylerootd,pokimane,537
Tylerootd,forsen,745
Tylerootd,sneakylol,790
Tylerootd,RedBeard,1023
Tylerootd,Maximilian_DOOD,514
Tylerootd,RduLIVE,10103
Tylerootd,Asmongold,1490
Tylerootd,AsmodaiTV,11161
Tylerootd,BeyondTheSummit,666
Tylerootd,jorbs,685
Tylerootd,TrumpSC,1021
Tylerootd,twlevewinsHS,6294
Tylerootd,sodapoppin,1556
Tylerootd,Slysssa,2447
Tylerootd,ROSHTEIN,867
Tylerootd,Zizaran,551
Tylerootd,fritterus,1094
Tylerootd,Jankos,608
Tylerootd,itsHafu,1610
Tylerootd,Thijs,6884
Tylerootd,EsfandTV,556
Tylerootd,Lifecoach1981,1380
Tylerootd,xQcOW,1632
Tylerootd,summit1g,970
Tylerootd,HasanAbi,584
Tylerootd,FenoHS,1763
Tylerootd,midbeast,621
Tylerootd,saintvicious,555
Tylerootd,ESL_CSGO,1164
nilojeda,Mangel,1818
nilojeda,NAKOO_Fn,4428
nilojeda,Clix,968
nilojeda,Gemita,3224
nilojeda,BarcaGamer,635
nilojeda,Amouranth,2903
nilojeda,PapiGaviTV,1981
nilojeda,Th3Antonio,2636
nilojeda,Werlyb,5039
nilojeda,orslok,3670
nilojeda,IlloJuan,13463
nilojeda,Miniduke,1463
nilojeda,Tfue,1144
nilojeda,PapoMC,3496
nilojeda,elxokas,6770
nilojeda,Albii_prz,1203
nilojeda,EnriqueRamosGamer,790
nilojeda,Morphains,1819
nilojeda,ElmiilloR,5756
nilojeda,AdcShiiro,848
nilojeda,MrSavage,598
nilojeda,robergalati,608
nilojeda,Perxitaa,3954
nilojeda,FlexZ,820
nilojeda,aXoZer,1567
nilojeda,luquitarodriguez,641
nilojeda,ryux,5120
nilojeda,Alliege,859
nilojeda,LVPes2,669
nilojeda,ElChiringuitoTV,2307
nilojeda,D3stri,1112
nilojeda,Pimpeano,1675
nilojeda,iGeStarK,1397
nilojeda,ricoy23,532
nilojeda,Bugha,1210
nilojeda,ElSpreen,1858
nilojeda,knekro,3719
nilojeda,Indiefoxx,691
nilojeda,TheGrefg,18048
nilojeda,gonsabellla,3577
nilojeda,DarkozTV,895
nilojeda,Baptistao,907
nilojeda,Mongraal,1541
nilojeda,grafo,522
nilojeda,unicornio,842
nilojeda,aroyitt,1380
nilojeda,x6FlipiN,564
nilojeda,ernesBarbeQ,2990
nilojeda,jcorko_,10264
nilojeda,NeburixTV,1834
nilojeda,LVPes,3733
nilojeda,ElMariana,797
nilojeda,littleragergirl,2092
nilojeda,HITBOXKING,895
nilojeda,zEkO,940
nilojeda,alexelcapo,2360
nilojeda,Carola,1246
nilojeda,riotgames,894
nilojeda,sujagg,7156
nilojeda,getFlakked,2361
nilojeda,FolagorLives,3984
nilojeda,JaggerPrincesa,3656
nilojeda,Rubius,12627
nilojeda,chigre,860
nilojeda,lazypopa,2441
nilojeda,SkainLoL,1447
nilojeda,juansguarnizo,4648
nilojeda,AbrilCarolinaX,1151
nilojeda,Silithur,1171
nilojeda,Staryuuki,1633
nilojeda,RocketLeague,940
nilojeda,MarkiLokurasY,5512
nilojeda,Caprimint,512
nilojeda,Peereira7,5431
nilojeda,coscu,5389
nilojeda,okyyy,663
nilojeda,Spursito,14374
nilojeda,DuendePablo,1736
nilojeda,ElcanaldeJoaco,1644
nilojeda,blanchitooo,4615
nilojeda,Goes_x,1294
nilojeda,Twayko,1060
nilojeda,CooLifeGame,7095
nilojeda,ElOjoNinja,897
nilojeda,facudiazt,624
nilojeda,SLAKUN10,652
nilojeda,Ampeterby7,13141
nilojeda,Mayichi,895
nilojeda,PiezasMFT,1158
nilojeda,LITkillah,7087
nilojeda,selis13,1536
nilojeda,Send0o,802
nilojeda,elded,1216
nilojeda,gllobet25,6502
nilojeda,Pato,1516
nilojeda,Llobeti4,7145
nilojeda,GUANYAR,5044
nilojeda,snoodyboo,702
nilojeda,MrHugo,868
nilojeda,auronplay,13818
nilojeda,Poseidon,646
nilojeda,biyin_,965
nilojeda,silerr8,778
nilojeda,elisawavess,817
nilojeda,ReventXz,2809
nilojeda,komanche,1281
nilojeda,k1ng,1099
nilojeda,NikitonipongoTV,3928
nilojeda,IamCristinini,7621
nilojeda,ibai,30870
nilojeda,bysTaXx,1197
nilojeda,CarritosKami,1715
nilojeda,karchez,1187
nilojeda,MiyuGODVelk,502
nilojeda,tvandeR,4343
nilojeda,blackelespanolito,809
nilojeda,Forweark,1103
nilojeda,x2Twins,634
nilojeda,Wismichu,1837
nilojeda,Zeling,1261
nilojeda,LakshartNia,878
nilojeda,pgod,693
nilojeda,ffaka,638
nilojeda,zunksoyyo,5140
nilojeda,benjyfishy,1569
nilojeda,Jelty,3562
nilojeda,eldemente,1780
nilojeda,ogmeik,520
nilojeda,SNEUX,696
nilojeda,MenosTrece,897
nilojeda,AgenteMaxo,3734
nilojeda,Vicens,2835
nilojeda,xQcOW,774
nilojeda,Milan926_,2486
nilojeda,Esportmaniacos,1117
nilojeda,Alexby11,2487
nilojeda,MrSoki,1096
nilojeda,MarkitoNavaja,1966
nilojeda,Psicotico_lolo,1579
nilojeda,AkumaGirrl,1365
nilojeda,MateoZ,7898
nilojeda,ESL_CSGO,666
nilojeda,MiiKeLMsT,599
nilojeda,goncho,2536
elFedeVigevani,TheGrefg,896
elFedeVigevani,Rubius,668
elFedeVigevani,juansguarnizo,1519
elFedeVigevani,LITkillah,506
elFedeVigevani,auronplay,705
elFedeVigevani,ibai,522
elFedeVigevani,Jelty,714
HBomb94,Couriway,1139
HBomb94,Mizkif,2088
HBomb94,Amouranth,1023
HBomb94,Fundy,14638
HBomb94,ludwig,4872
HBomb94,LIRIK,525
HBomb94,yvonnie,740
HBomb94,RTGame,581
HBomb94,TinaKitten,1297
HBomb94,moistcr1tikal,858
HBomb94,Tfue,731
HBomb94,BadBoyHalo,7933
HBomb94,ESAMarathon,502
HBomb94,QuackityToo,4594
HBomb94,Sykkuno,3155
HBomb94,SypherPK,519
HBomb94,awesamdude,6037
HBomb94,Trainwreckstv,1475
HBomb94,BrookeAB,1066
HBomb94,loltyler1,518
HBomb94,OfficialDeltaLive,2097
HBomb94,JustaMinx,4342
HBomb94,Nihachu,5372
HBomb94,ConnorEatsPants,2838
HBomb94,jacksepticeye,1639
HBomb94,BotezLive,1729
HBomb94,Greekgodx,516
HBomb94,Giantwaffle,523
HBomb94,Quin69,567
HBomb94,sleepy,692
HBomb94,fuslie,903
HBomb94,QTCinderella,1216
HBomb94,KaraCorvus,1762
HBomb94,karlnetwork,9074
HBomb94,DashDucks,1128
HBomb94,ChilledChaos,993
HBomb94,AriaSaki,1530
HBomb94,Loserfruit,785
HBomb94,Ray__C,593
HBomb94,DrLupo,565
HBomb94,Kitboga,520
HBomb94,SwaggerSouls,668
HBomb94,DannyGoonzalez,559
HBomb94,Ash_on_LoL,741
HBomb94,dakotaz,1256
HBomb94,TapL,6024
HBomb94,shroud,826
HBomb94,39daph,1067
HBomb94,BastiGHG,578
HBomb94,xChocoBars,2020
HBomb94,dogdog,530
HBomb94,Tubbo,14565
HBomb94,boxbox,658
HBomb94,pokimane,2591
HBomb94,Punz,11051
HBomb94,tommyinnit,14864
HBomb94,DumbDog,949
HBomb94,karljacobs,4913
HBomb94,Eret,7294
HBomb94,peterparkTV,860
HBomb94,CaptainPuffy,12853
HBomb94,kkatamina,909
HBomb94,BobRoss,834
HBomb94,TubboLIVE,18984
HBomb94,phoodu,3032
HBomb94,Foolish__Gamers,16198
HBomb94,Symfuhny,757
HBomb94,sapnapalt,5853
HBomb94,lilypichu,1818
HBomb94,JackManifoldTV,8634
HBomb94,GeorgeNotFound,11032
HBomb94,Wolfabelle,872
HBomb94,SmallAnt,797
HBomb94,Philza,15660
HBomb94,Ramee,655
HBomb94,KristoferYee,721
HBomb94,Natsumiii,1707
HBomb94,Kyle,696
HBomb94,F1NN5TER,604
HBomb94,Fresh,586
HBomb94,ShubbleYT,1081
HBomb94,Sapnap,7901
HBomb94,dreamwastaken,5066
HBomb94,Quackity,11593
HBomb94,ThisIsNotGeorgeNotFound,8214
HBomb94,tommyinnitalt,3446
HBomb94,Scarra,674
HBomb94,BoomerNA,3752
HBomb94,DisguisedToast,913
HBomb94,Sweet_Anita,639
HBomb94,sodapoppin,595
HBomb94,QuarterJade,833
HBomb94,Ninja,592
HBomb94,x2Twins,507
HBomb94,DropsByPonk,6963
HBomb94,WilburSoot,11387
HBomb94,NICKMERCS,530
HBomb94,Myth,577
HBomb94,Purpled,4081
HBomb94,itsHafu,3527
HBomb94,5uppp,11521
HBomb94,Masayoshi,636
HBomb94,Smajor1995,3638
HBomb94,hannahxxrose,7906
HBomb94,EsfandTV,669
HBomb94,CaptainSparklez,6459
HBomb94,Sneegsnag,6975
HBomb94,xQcOW,1869
HBomb94,RanbooLive,17637
HBomb94,summit1g,614
HBomb94,HasanAbi,710
HBomb94,SteveSuptic,2875
HBomb94,Jerma985,1420
HBomb94,NickEh30,580
HBomb94,ESL_CSGO,606
HBomb94,itsRyanHiga,923
Mangel,natalan,587
Mangel,Gemita,602
Mangel,BarcaGamer,663
Mangel,Amouranth,1431
Mangel,rodsquare,550
Mangel,PapiGaviTV,683
Mangel,Th3Antonio,1672
Mangel,Werlyb,2117
Mangel,orslok,4712
Mangel,IlloJuan,9059
Mangel,Miniduke,573
Mangel,PapoMC,1533
Mangel,elxokas,4888
Mangel,Albii_prz,812
Mangel,Morphains,732
Mangel,ElmiilloR,3036
Mangel,AdcShiiro,569
Mangel,Perxitaa,2155
Mangel,aXoZer,1521
Mangel,DylanteroLIVE,677
Mangel,ElChiringuitoTV,752
Mangel,D3stri,870
Mangel,ElSpreen,831
Mangel,knekro,4450
Mangel,TheGrefg,3540
Mangel,gonsabellla,965
Mangel,DarkozTV,609
Mangel,aroyitt,2212
Mangel,ernesBarbeQ,1488
Mangel,MYM_ALKAPONE,657
Mangel,jcorko_,1266
Mangel,LVPes,1866
Mangel,ElMariana,553
Mangel,littleragergirl,2002
Mangel,alexelcapo,3010
Mangel,Carola,1320
Mangel,riotgames,626
Mangel,sujagg,588
Mangel,getFlakked,1262
Mangel,FolagorLives,2601
Mangel,JaggerPrincesa,3778
Mangel,Rubius,12713
Mangel,lazypopa,961
Mangel,SkainLoL,588
Mangel,juansguarnizo,4068
Mangel,AbrilCarolinaX,848
Mangel,Silithur,1664
Mangel,Staryuuki,1833
Mangel,MarkiLokurasY,588
Mangel,Caprimint,610
Mangel,coscu,1999
Mangel,Spursito,2020
Mangel,DuendePablo,974
Mangel,RobertoCein,560
Mangel,Goes_x,870
Mangel,CooLifeGame,2816
Mangel,facudiazt,505
Mangel,Ampeterby7,1407
Mangel,Mayichi,867
Mangel,PiezasMFT,533
Mangel,LITkillah,2489
Mangel,selis13,878
Mangel,elded,1348
Mangel,gllobet25,615
Mangel,Llobeti4,516
Mangel,auronplay,7865
Mangel,biyin_,885
Mangel,elisawavess,910
Mangel,ReventXz,1188
Mangel,cristianghost,646
Mangel,komanche,1816
Mangel,IamCristinini,3583
Mangel,ibai,12478
Mangel,bysTaXx,664
Mangel,CarritosKami,883
Mangel,karchez,1143
Mangel,tvandeR,2488
Mangel,Wismichu,1445
Mangel,Zeling,1044
Mangel,Reborn_Live,976
Mangel,LakshartNia,1068
Mangel,zunksoyyo,1548
Mangel,Jelty,700
Mangel,G4G_REVENANT,715
Mangel,eldemente,812
Mangel,MenosTrece,1117
Mangel,AgenteMaxo,5709
Mangel,xQcOW,1279
Mangel,Esportmaniacos,643
Mangel,Alexby11,4260
Mangel,MrSoki,527
Mangel,MarkitoNavaja,509
Mangel,MateoZ,635
Mangel,NimuVT,517
Mangel,SoyFelipez360,608
Mangel,goncho,985
pijack11,VALORANT_BR,3776
pijack11,Amouranth,1997
pijack11,LCK_Korea,5921
pijack11,keiozin,12522
pijack11,Mylonzete,9027
pijack11,jukes,38109
pijack11,VALORANT,503
pijack11,Muitohumildee,1128
pijack11,blxckoutz,1310
pijack11,1DrakoNz,641
pijack11,Hayashii,1378
pijack11,Nightblue3,632
pijack11,VELLOSO,570
pijack11,imDBRAZ,621
pijack11,GMHikaru,576
pijack11,ZeROBADASS,1981
pijack11,loltyler1,3306
pijack11,Tealzlol,2412
pijack11,RatoBorrachudo,813
pijack11,Kant,800
pijack11,shinimon,13496
pijack11,forever,713
pijack11,Buerinho,10035
pijack11,mch_AGG,2581
pijack11,EaiiMaka,574
pijack11,Tixinhadois,2250
pijack11,StolenBR,929
pijack11,RATIRL,766
pijack11,TrizPariz,1054
pijack11,ziGueira,1348
pijack11,k3soju,742
pijack11,xandfps,2622
pijack11,CaponeRP,1295
pijack11,hastad,4639
pijack11,Indiefoxx,830
pijack11,esAcarry,17595
pijack11,nahzinhaa,1522
pijack11,Lagonis,557
pijack11,GMKrikor,1169
pijack11,TSM_ImperialHal,526
pijack11,frttt,1527
pijack11,bt0tv,2317
pijack11,ayellol,8597
pijack11,aceu,756
pijack11,YoDa,34871
pijack11,riotgames,8910
pijack11,Baiano,32564
pijack11,Doublelift,1487
pijack11,Vovo,518
pijack11,TobiasFate,560
pijack11,liminhag0d,5722
pijack11,AmendoimSL,1126
pijack11,shroud,1309
pijack11,oestagiario,729
pijack11,TFBlade,1133
pijack11,RocketLeague,631
pijack11,sacy,2194
pijack11,calango,3036
pijack11,boxbox,775
pijack11,pokimane,519
pijack11,CBLOL,38654
pijack11,deercheerup,4462
pijack11,pulgaboy,1002
pijack11,Surskity,7014
pijack11,sneakylol,1964
pijack11,gratis150ml,15142
pijack11,ATT_OficiaL,1665
pijack11,takeshi,8370
pijack11,BLDCS,993
pijack11,loud_coringa,2868
pijack11,c9judite,2655
pijack11,dopa24,795
pijack11,NOBRU,1141
pijack11,BTSBrasilTV,524
pijack11,Cellbit,8491
pijack11,TheDarkness,1503
pijack11,Smzinho,1655
pijack11,cidcidoso,7540
pijack11,paulanobre,2198
pijack11,KarasMai,948
pijack11,Gabi,2352
pijack11,adolfz,1548
pijack11,Rainbow6,993
pijack11,mount,1649
pijack11,Ness,1060
pijack11,Buozzi,722
pijack11,coreanofps,2162
pijack11,greninjalol1,4465
pijack11,yeTz,9719
pijack11,casimito,6740
pijack11,R6esportsBR,3658
pijack11,lol_nemesis,977
pijack11,Meikodboy_,662
pijack11,Saullo,575
pijack11,RazaH,857
pijack11,Ninja,1012
pijack11,loud_thurzin,712
pijack11,PlayHard,613
pijack11,lol_ambition,536
pijack11,yayahuz,2369
pijack11,Jankos,1491
pijack11,DavyJones,1359
pijack11,aXtLOL,12656
pijack11,FlowPodcast,5330
pijack11,tteuw,2342
pijack11,Kennzy,19647
pijack11,Rakin,12762
pijack11,Felps,1787
pijack11,Gaules,16809
pijack11,Daniels,7061
pijack11,PatoPapao,2585
pijack11,Rekkles,1465
pijack11,pimpimenta,12774
pijack11,alanzoka,16295
pijack11,xQcOW,846
pijack11,Faker,5268
pijack11,midbeast,1817
pijack11,Leko,2657
pijack11,Dilera,1511
pijack11,ESL_CSGO,1012
pijack11,SkipNhO,2004
pijack11,gafallen,3319
pijack11,nanfps1,535
pijack11,TenZ,629
matsuri_hs,valorant_jpn,502
matsuri_hs,purple_hs,579
matsuri_hs,RiotGamesJP,997
matsuri_hs,SPYGEA,1084
matsuri_hs,sasatikk,726
matsuri_hs,sutanmi,858
matsuri_hs,dogdog,606
matsuri_hs,fps_shaka,1578
matsuri_hs,AsmodaiTV,536
matsuri_hs,Jasper7se,1061
matsuri_hs,stylishnoob4,1655
matsuri_hs,kato_junichi0817,877
matsuri_hs,syaruru3,549
matsuri_hs,Thijs,612
NAKOO_Fn,SoyPan,546
NAKOO_Fn,Clix,5758
NAKOO_Fn,JannisZ,1864
NAKOO_Fn,Gemita,2516
NAKOO_Fn,Amouranth,2013
NAKOO_Fn,noahreyli,1485
NAKOO_Fn,Reetlol,627
NAKOO_Fn,Th3Antonio,548
NAKOO_Fn,Werlyb,974
NAKOO_Fn,orslok,639
NAKOO_Fn,buckefps,663
NAKOO_Fn,IlloJuan,3618
NAKOO_Fn,Tfue,1136
NAKOO_Fn,PapoMC,1439
NAKOO_Fn,elxokas,1685
NAKOO_Fn,EnriqueRamosGamer,3547
NAKOO_Fn,Co1azo,836
NAKOO_Fn,ElmiilloR,1174
NAKOO_Fn,MrSavage,3712
NAKOO_Fn,Perxitaa,1194
NAKOO_Fn,ops1x,2392
NAKOO_Fn,aXoZer,543
NAKOO_Fn,ryux,18648
NAKOO_Fn,Alliege,5741
NAKOO_Fn,ElChiringuitoTV,1285
NAKOO_Fn,D3stri,765
NAKOO_Fn,Pimpeano,534
NAKOO_Fn,iGeStarK,7531
NAKOO_Fn,Bugha,4978
NAKOO_Fn,ElSpreen,1054
NAKOO_Fn,TheGrefg,27758
NAKOO_Fn,gonsabellla,1580
NAKOO_Fn,Baptistao,671
NAKOO_Fn,Mongraal,6984
NAKOO_Fn,aroyitt,541
NAKOO_Fn,EmadGG,666
NAKOO_Fn,Letshe,2714
NAKOO_Fn,jcorko_,7358
NAKOO_Fn,NeburixTV,5877
NAKOO_Fn,LVPes,783
NAKOO_Fn,ElMariana,650
NAKOO_Fn,HITBOXKING,549
NAKOO_Fn,zEkO,1346
NAKOO_Fn,sujagg,28785
NAKOO_Fn,FolagorLives,1507
NAKOO_Fn,JaggerPrincesa,525
NAKOO_Fn,Rubius,3857
NAKOO_Fn,chigre,686
NAKOO_Fn,lazypopa,1102
NAKOO_Fn,juansguarnizo,1858
NAKOO_Fn,Staryuuki,700
NAKOO_Fn,RocketLeague,850
NAKOO_Fn,Vadeal,829
NAKOO_Fn,MarkiLokurasY,13500
NAKOO_Fn,Peereira7,15590
NAKOO_Fn,coscu,2219
NAKOO_Fn,Spursito,8786
NAKOO_Fn,ElcanaldeJoaco,577
NAKOO_Fn,blanchitooo,15306
NAKOO_Fn,Twayko,2754
NAKOO_Fn,CooLifeGame,2434
NAKOO_Fn,deyyszn,1152
NAKOO_Fn,Ampeterby7,11997
NAKOO_Fn,LITkillah,2793
NAKOO_Fn,SolaryFortnite,621
NAKOO_Fn,elded,628
NAKOO_Fn,gllobet25,7873
NAKOO_Fn,Pato,3531
NAKOO_Fn,Llobeti4,19566
NAKOO_Fn,GUANYAR,9080
NAKOO_Fn,MrHugo,843
NAKOO_Fn,auronplay,4730
NAKOO_Fn,Fresh,1264
NAKOO_Fn,mitr0,1291
NAKOO_Fn,k1ng,5363
NAKOO_Fn,NikitonipongoTV,18131
NAKOO_Fn,IamCristinini,2892
NAKOO_Fn,ibai,11081
NAKOO_Fn,bysTaXx,535
NAKOO_Fn,tvandeR,547
NAKOO_Fn,blackelespanolito,565
NAKOO_Fn,Forweark,2196
NAKOO_Fn,x2Twins,2483
NAKOO_Fn,Slick,2808
NAKOO_Fn,smqcked,807
NAKOO_Fn,pgod,4447
NAKOO_Fn,Marzz_Ow,1626
