Source,Target,Weight
dasoku_aniki,dmf_kyochan,6877
dasoku_aniki,mokouliszt1,9565
dasoku_aniki,RTAinJapan,575
dasoku_aniki,Jasper7se,564
bateson87,EmadGG,537
bateson87,StableRonaldo_,838
bateson87,Bugha,611
bateson87,BLASTPremier,575
bateson87,Aydan,898
bateson87,Ninja,959
bateson87,Zerkaa,1097
bateson87,LIRIK,506
bateson87,zwebackhd,1651
bateson87,Mongraal,619
bateson87,W2S,3867
bateson87,Castro_1021,18866
bateson87,ROSHTEIN,556
bateson87,pokimane,676
bateson87,TimTheTatman,1619
bateson87,NickEh30,937
bateson87,its_iron,631
bateson87,Clix,928
bateson87,MuTeX,667
bateson87,Symfuhny,1833
bateson87,runthefutmarket,4387
bateson87,NICKMERCS,2413
bateson87,HarryHesketh,4709
bateson87,Nick28T,2773
bateson87,HusKerrs,544
bateson87,Fresh,674
bateson87,Pieface23,8481
bateson87,x2Twins,683
bateson87,xQcOW,1405
bateson87,Aa9skillz,5458
bateson87,summit1g,847
bateson87,Tfue,1510
bateson87,anders_vejrgang,2137
bateson87,Syndicate,1002
bateson87,tommyinnit,695
bateson87,shroud,625
bateson87,EASPORTSFIFA,3896
bateson87,miniminter,3514
bateson87,TwoSync,4308
bateson87,Swagg,939
bateson87,ofmanny,2990
bateson87,England,911
bateson87,dhtekkz,1845
bateson87,MLS,877
GN_GG,XBOCT,1702
GN_GG,buster,1044
GN_GG,just_ns,1314
GN_GG,dota2mc_ru,3809
GN_GG,RduLIVE,778
GN_GG,Recrent,802
GN_GG,nl_Kripp,946
GN_GG,dogdog,825
GN_GG,melharucos,1126
GN_GG,VooDooSh,1184
GN_GG,VERNI_SHAVERMY,1128
GN_GG,Stray228,1103
GN_GG,SilverName,6909
GN_GG,C_a_k_e,1895
GN_GG,Lasqa,587
GN_GG,ybicanoooobov,898
GN_GG,DreadzTV,984
GN_GG,winstrike_tv,1168
GN_GG,Daxak,775
GN_GG,s1mple,704
GN_GG,nooneboss,657
GN_GG,csgomc_ru,555
Alliege,EmadGG,1041
Alliege,StableRonaldo_,1401
Alliege,auronplay,2439
Alliege,NAKOO_Fn,1514
Alliege,Bugha,4432
Alliege,Ninja,513
Alliege,Mongraal,2744
Alliege,Staryuuki,706
Alliege,PapoMC,566
Alliege,k1ng,6345
Alliege,juansguarnizo,4479
Alliege,elded,1769
Alliege,pgod,11749
Alliege,GUANYAR,515
Alliege,Clix,3485
Alliege,BarcaGamer,651
Alliege,sujagg,3042
Alliege,MarkiLokurasY,1612
Alliege,Jelty,23771
Alliege,ibai,2935
Alliege,blanchitooo,1446
Alliege,ops1x,644
Alliege,scoped,770
Alliege,Letshe,1603
Alliege,TheGrefg,11826
Alliege,Tfue,762
Alliege,Rubius,3348
Alliege,Llobeti4,3222
Alliege,Milan926_,1153
Alliege,Mayichi,539
Alliege,wavyjacob,549
Alliege,EnriqueRamosGamer,802
Alliege,Fortnite,1415
Alliege,Reetlol,960
Alliege,MissaSinfonia,582
Alliege,Ceice,620
Alliege,MrSavage,1415
Alliege,Peereira7,1828
Alliege,Serenexo,611
Alliege,benjyfishy,1135
Alliege,SNEUX,569
LuluLuvely,AriaSaki,501
LuluLuvely,Myth,1930
LuluLuvely,Ash_on_LoL,1001
LuluLuvely,StableRonaldo_,630
LuluLuvely,TheStockGuy,786
LuluLuvely,Bugha,813
LuluLuvely,aceu,3954
LuluLuvely,BLASTPremier,1248
LuluLuvely,Aydan,1211
LuluLuvely,Ninja,2752
LuluLuvely,LCS,1155
LuluLuvely,LIRIK,1300
LuluLuvely,Dyannatv,590
LuluLuvely,LCK,626
LuluLuvely,codemiko,1141
LuluLuvely,buddha,839
LuluLuvely,sodapoppin,1705
LuluLuvely,DrLupo,1389
LuluLuvely,sweetdreams,5474
LuluLuvely,CDNThe3rd,586
LuluLuvely,LVNDMARK,804
LuluLuvely,Papaplatte,510
LuluLuvely,Gotaga,1010
LuluLuvely,Snip3down,2044
LuluLuvely,nerdstgamers,755
LuluLuvely,Castro_1021,675
LuluLuvely,forsen,527
LuluLuvely,Hiko,2113
LuluLuvely,itsHafu,956
LuluLuvely,KingGeorge,662
LuluLuvely,TeePee,662
LuluLuvely,Natsumiii,602
LuluLuvely,TSM_ImperialHal,21662
LuluLuvely,pokelawls,1187
LuluLuvely,xChocoBars,952
LuluLuvely,Greekgodx,762
LuluLuvely,daltoosh,4021
LuluLuvely,Loeya,613
LuluLuvely,pokimane,4732
LuluLuvely,Subroza,602
LuluLuvely,RocketLeague,831
LuluLuvely,Rogue,13471
LuluLuvely,TimTheTatman,4894
LuluLuvely,QuarterJade,885
LuluLuvely,boxbox,746
LuluLuvely,NickEh30,703
LuluLuvely,JoeWo,835
LuluLuvely,its_iron,704
LuluLuvely,TinaKitten,503
LuluLuvely,LEC,1195
LuluLuvely,Clix,1007
LuluLuvely,NiceWigg,5251
LuluLuvely,Scarra,1333
LuluLuvely,Nokokopuffs,3422
LuluLuvely,MontanaBlack88,725
LuluLuvely,ShivFPS,16559
LuluLuvely,dafran,589
LuluLuvely,Doublelift,748
LuluLuvely,fuslie,753
LuluLuvely,ludwig,1330
LuluLuvely,Trainwreckstv,620
LuluLuvely,iiTzTimmy,3061
LuluLuvely,MuTeX,529
LuluLuvely,BotezLive,1023
LuluLuvely,AdinRoss,652
LuluLuvely,Loserfruit,525
LuluLuvely,ibai,568
LuluLuvely,Symfuhny,2355
LuluLuvely,HasanAbi,1348
LuluLuvely,Ray__C,799
LuluLuvely,Maya,1849
LuluLuvely,Trymacs,939
LuluLuvely,NICKMERCS,3620
LuluLuvely,Mizkif,1239
LuluLuvely,Yassuo,788
LuluLuvely,dizzy,2847
LuluLuvely,peterparkTV,797
LuluLuvely,MOONMOON,773
LuluLuvely,39daph,1172
LuluLuvely,Nmplol,900
LuluLuvely,loltyler1,1847
LuluLuvely,ESL_CSGO,700
LuluLuvely,HusKerrs,1703
LuluLuvely,GMHikaru,936
LuluLuvely,TenZ,933
LuluLuvely,hJune,785
LuluLuvely,xQcOW,4623
LuluLuvely,Sykkuno,1661
LuluLuvely,Maximilian_DOOD,591
LuluLuvely,RiceGum,662
LuluLuvely,summit1g,2507
LuluLuvely,EsfandTV,1055
LuluLuvely,Tfue,1547
LuluLuvely,CohhCarnage,989
LuluLuvely,Beaulo,898
LuluLuvely,Rubius,656
LuluLuvely,moistcr1tikal,872
LuluLuvely,shroud,5796
LuluLuvely,SypherPK,644
LuluLuvely,lilypichu,831
LuluLuvely,WARDELL,1048
LuluLuvely,Swagg,1416
LuluLuvely,Chess,1032
LuluLuvely,sinatraa,656
LuluLuvely,Diegosaurs,3113
LuluLuvely,raquelly_,788
LuluLuvely,zachmazer,788
LuluLuvely,Thekine,603
LuluLuvely,scump,832
LuluLuvely,Albralelie,2537
LuluLuvely,Taishxxn,739
LuluLuvely,cloakzy,1241
LuluLuvely,Nadeshot,731
LuluLuvely,AustinShow,634
LuluLuvely,TSM_Viss,677
LuluLuvely,sabz_bear,681
LuluLuvely,iZeroplus,878
imjasmine,TheStockGuy,526
imjasmine,codemiko,1100
imjasmine,sodapoppin,801
imjasmine,Jinnytty,1156
imjasmine,pokimane,888
imjasmine,ludwig,514
imjasmine,Trainwreckstv,785
imjasmine,HasanAbi,765
imjasmine,Maya,1410
imjasmine,Mizkif,890
imjasmine,39daph,604
imjasmine,Nmplol,593
imjasmine,xQcOW,1007
imjasmine,EsfandTV,1402
maxim,PietSmiet,3054
maxim,agurin,2488
maxim,repazmois,539
maxim,GRONKH,2433
maxim,Ninja,501
maxim,LCS,1670
maxim,LCK,980
maxim,RATIRL,502
maxim,Staiy,967
maxim,Papaplatte,3535
maxim,xTheSolutionTV,527
maxim,Bonjwa,991
maxim,Jankos,800
maxim,NoWay4u_Sir,9074
maxim,ROSHTEIN,666
maxim,boxbox,550
maxim,LEC,2878
maxim,SummonersInnLive,6299
maxim,Dhalucard,3795
maxim,Vlesk,1290
maxim,TrilluXe,639
maxim,MontanaBlack88,3491
maxim,einPapo,626
maxim,Trymacs,5214
maxim,RevedTV,1012
maxim,loltyler1,1386
maxim,MckyTV,1599
maxim,xQcOW,753
maxim,INSCOPE21TV,849
maxim,ELoTRiX,1462
maxim,AnniTheDuck,918
maxim,primeleague,3406
maxim,unsympathisch_tv,1037
maxim,shroud,603
maxim,Solaaaa,3529
maxim,Rekkles,897
maxim,PrimeLeague,999
maxim,caps,560
maxim,LPGjustJohnny,1821
maxim,Shurjoka,881
Insomniac,xQcOW,668
RanbooLive,AriaSaki,1316
RanbooLive,SmallAnt,1854
RanbooLive,Myth,1228
RanbooLive,Jerma985,585
RanbooLive,EmadGG,693
RanbooLive,JackManifoldTV,76088
RanbooLive,Socksfor1,1150
RanbooLive,Ash_on_LoL,7703
RanbooLive,StableRonaldo_,1745
RanbooLive,Fundy,62446
RanbooLive,auronplay,579
RanbooLive,CallMeKevin,825
RanbooLive,Bugha,1521
RanbooLive,aceu,517
RanbooLive,sapnapalt,43526
RanbooLive,BLASTPremier,714
RanbooLive,Aydan,600
RanbooLive,kkatamina,1145
RanbooLive,Ninja,2975
RanbooLive,LCS,574
RanbooLive,Zerkaa,504
RanbooLive,KYR_SP33DY,1496
RanbooLive,CriticalRole,819
RanbooLive,codemiko,1199
RanbooLive,Mongraal,608
RanbooLive,dakotaz,996
RanbooLive,buddha,736
RanbooLive,sodapoppin,1228
RanbooLive,hannahxxrose,18854
RanbooLive,iskall85,2294
RanbooLive,RTGameCrowd,1309
RanbooLive,KristoferYee,607
RanbooLive,QuackityHQ,124091
RanbooLive,W2S,984
RanbooLive,yvonnie,660
RanbooLive,Castro_1021,677
RanbooLive,sips_,550
RanbooLive,Hiko,1089
RanbooLive,itsHafu,5007
RanbooLive,Natsumiii,1597
RanbooLive,TSM_ImperialHal,531
RanbooLive,pokelawls,527
RanbooLive,xChocoBars,1278
RanbooLive,Greekgodx,508
RanbooLive,BadBoyHalo,74090
RanbooLive,pokimane,8162
RanbooLive,RocketLeague,1185
RanbooLive,Anna_Chess,533
RanbooLive,TimTheTatman,1793
RanbooLive,QuarterJade,881
RanbooLive,Nihachu,70016
RanbooLive,boxbox,920
RanbooLive,westonkoury,12610
RanbooLive,sleepy,1115
RanbooLive,NickEh30,1806
RanbooLive,Enviosity,559
RanbooLive,TinaKitten,1330
RanbooLive,LEC,661
RanbooLive,Punz,68757
RanbooLive,Clix,2220
RanbooLive,DanTDM,6418
RanbooLive,GothamChess,608
RanbooLive,Scarra,1252
RanbooLive,fuslie,2203
RanbooLive,ludwig,12980
RanbooLive,CaptainPuffy,74684
RanbooLive,Trainwreckstv,4607
RanbooLive,BotezLive,11822
RanbooLive,AdinRoss,639
RanbooLive,Welyn,854
RanbooLive,Loserfruit,761
RanbooLive,Symfuhny,1086
RanbooLive,HasanAbi,2279
RanbooLive,amustycow,605
RanbooLive,Ray__C,1203
RanbooLive,Maya,1795
RanbooLive,ChilledChaos,539
RanbooLive,Markiplier,4108
RanbooLive,NICKMERCS,1074
RanbooLive,WilburSoot,113887
RanbooLive,Mizkif,2717
RanbooLive,5uppp,21646
RanbooLive,QTCinderella,2966
RanbooLive,GeorgeNotFound,127352
RanbooLive,peterparkTV,2287
RanbooLive,39daph,1391
RanbooLive,loltyler1,949
RanbooLive,ops1x,969
RanbooLive,Im_Dontai,566
RanbooLive,SteveSuptic,4083
RanbooLive,GMHikaru,2192
RanbooLive,Fresh,1493
RanbooLive,dreamwastaken,163684
RanbooLive,karljacobs,210848
RanbooLive,TenZ,536
RanbooLive,Philza,130506
RanbooLive,Sapnap,110700
RanbooLive,x2Twins,933
RanbooLive,hJune,848
RanbooLive,xQcOW,9120
RanbooLive,Sykkuno,14545
RanbooLive,Tubbo,214662
RanbooLive,Foolish__Gamers,65707
RanbooLive,summit1g,863
RanbooLive,EsfandTV,1525
RanbooLive,TapL,5717
RanbooLive,DropsByPonk,48625
RanbooLive,Tfue,13016
RanbooLive,SwaggerSouls,3276
RanbooLive,Rubius,1062
RanbooLive,moistcr1tikal,3648
RanbooLive,tommyinnit,187074
RanbooLive,shroud,1951
RanbooLive,SypherPK,751
RanbooLive,miniminter,1325
RanbooLive,lilypichu,3384
RanbooLive,WARDELL,511
RanbooLive,Cellbit,532
RanbooLive,JustaMinx,23270
RanbooLive,Chess,5846
RanbooLive,EasilyyR6,1176
RanbooLive,SammyGreen,2134
RanbooLive,sylveey,4893
RanbooLive,Masayoshi,816
RanbooLive,HBomb94,4842
RanbooLive,illumina1337,1468
RanbooLive,PeteZahHutt,1337
RanbooLive,quackitytoo,8872
RanbooLive,BASETRADETV,3187
RanbooLive,AllanahVAFitzy,2292
RanbooLive,Fortnite,610
RanbooLive,Michaelmcchill,3913
RanbooLive,AustinShow,64850
RanbooLive,Dairygold,2360
RanbooLive,punzlmao,14490
RanbooLive,Purpled,11977
RanbooLive,CaittiacLive,2462
RanbooLive,CaptainSparklez,4366
RanbooLive,ShubbleYT,10797
RanbooLive,skeppylive,11999
RanbooLive,DashDucks,4782
RanbooLive,watchcartoonnetwork4free,10203
RanbooLive,BobRoss,1100
RanbooLive,ConnorEatsPants,2947
RanbooLive,awesamdude,18721
jdm2088,hanryang1125,700
jdm2088,LCK_Korea,3093
jdm2088,nanayango3o,1107
jdm2088,Faker,797
jdm2088,obm1025,920
jdm2088,runner0608,952
jdm2088,rooftopcat99,799
jdm2088,saddummy,1550
jdm2088,handongsuk,2161
jdm2088,woowakgood,1124
jdm2088,pjs9073,2421
jdm2088,bbonge_,1315
jdm2088,aba4647,720
jdm2088,sal_gu,985
jdm2088,zilioner,605
jdm2088,pacific8815,569
jdm2088,2chamcham2,3575
jdm2088,paka9999,716
jdm2088,yapyap30,533
jdm2088,ajehr,679
jdm2088,lol_woolf,2080
jdm2088,tmxk319,1797
jdm2088,95pingman,9474
jdm2088,agueppo,961
jdm2088,nokduro,720
jdm2088,kimdduddi,551
jdm2088,jinu6734,1896
jdm2088,yd0821,2561
jdm2088,Rainbow6KR,1686
jdm2088,msmsms213,2588
jdm2088,sah_yang,1049
jdm2088,wkgml,1208
jdm2088,sn400ja,761
IzakOOO,RybsonLoL_,761
IzakOOO,polsatgames,1189
IzakOOO,BLASTPremier,1077
IzakOOO,PAGO3,6030
IzakOOO,Jacob4TV,917
IzakOOO,Japczan,1375
IzakOOO,Jankos,796
IzakOOO,LEC,561
IzakOOO,EWROON,1682
IzakOOO,esl_csgo_pl,4040
IzakOOO,ESL_CSGO,882
IzakOOO,Mandzio,1682
IzakOOO,xth0rek,886
IzakOOO,Diables,790
IzakOOO,ZONY,1144
IzakOOO,s1mple,562
IzakOOO,DMGPOLAND,512
IzakOOO,Snax,1207
fps_shaka,LCK_Korea,579
fps_shaka,Faker,766
fps_shaka,aceu,1544
fps_shaka,BLASTPremier,610
fps_shaka,Ninja,716
fps_shaka,LCS,556
fps_shaka,LCK,1729
fps_shaka,DrLupo,805
fps_shaka,sweetdreams,536
fps_shaka,PUBGKorea,771
fps_shaka,LVNDMARK,3502
fps_shaka,SPYGEA,29777
fps_shaka,Snip3down,779
fps_shaka,Hiko,574
fps_shaka,Selly55,2608
fps_shaka,TSM_ImperialHal,7262
fps_shaka,PUBGJAPAN,4098
fps_shaka,oniyadayo,6269
fps_shaka,Rogue,2560
fps_shaka,stylishnoob4,65206
fps_shaka,LEC,649
fps_shaka,kato_junichi0817,44192
fps_shaka,alelu,2267
fps_shaka,ShivFPS,5709
fps_shaka,iiTzTimmy,565
fps_shaka,PUBG,808
fps_shaka,sasatikk,5314
fps_shaka,Technoblood_eSports,2937
fps_shaka,loltyler1,556
fps_shaka,dmf_kyochan,17287
fps_shaka,TenZ,586
fps_shaka,xQcOW,1849
fps_shaka,sutanmi,4420
fps_shaka,mokouliszt1,18082
fps_shaka,summit1g,1212
fps_shaka,Pestily,961
fps_shaka,shroud,2421
fps_shaka,Diegosaurs,546
fps_shaka,RiotGamesJP,2146
fps_shaka,VALORANT,664
fps_shaka,alfrea,1696
fps_shaka,Albralelie,1450
fps_shaka,yamatonjp,1100
fps_shaka,RTAinJapan,3761
fps_shaka,Jasper7se,5976
QUICKHUNTIK,AhriNyan,1626
QUICKHUNTIK,buster,10275
QUICKHUNTIK,modestal,2790
QUICKHUNTIK,BLASTPremier,779
QUICKHUNTIK,dota2mc_ru,1286
QUICKHUNTIK,Recrent,1262
QUICKHUNTIK,bRaTiShKiNoFf,1953
QUICKHUNTIK,melharucos,662
QUICKHUNTIK,JesusAVGN,1453
QUICKHUNTIK,dinablin,5561
QUICKHUNTIK,VERNI_SHAVERMY,1082
QUICKHUNTIK,Stray228,921
QUICKHUNTIK,Fruktozka,2424
QUICKHUNTIK,SilverName,1028
QUICKHUNTIK,Dmitry_Lixxx,7334
QUICKHUNTIK,mokrivskyi,4132
QUICKHUNTIK,winstrike_tv,2642
QUICKHUNTIK,karavay46,3381
QUICKHUNTIK,StRoGo,4783
QUICKHUNTIK,s1mple,1562
QUICKHUNTIK,JojoHF,1168
QUICKHUNTIK,bratishkinoff,1037
QUICKHUNTIK,GENSYXA,2712
QUICKHUNTIK,des0ut,1399
QUICKHUNTIK,ZLOYn,2436
QUICKHUNTIK,by_Owl,795
QUICKHUNTIK,PCH3LK1N,4706
QUICKHUNTIK,csgomc_ru,759
QUICKHUNTIK,ekatze007,1845
QUICKHUNTIK,pokanoname,2509
NOBRU,jukes,534
NOBRU,Baiano,648
NOBRU,loud_babi,8050
NOBRU,loud_coringa,24098
NOBRU,MmarianaAlpha,929
NOBRU,FlowPodcast,737
NOBRU,loud_thurzin,11558
NOBRU,blxckoutz,1021
NOBRU,tropa_lucca,2060
NOBRU,Gaules,4898
NOBRU,YoDa,1919
NOBRU,casimito,958
NOBRU,Renata_Giovanna,3192
NOBRU,RiotGamesBrazil,1068
NOBRU,alanzoka,2671
NOBRU,loud_bak,48122
NOBRU,fer,634
NOBRU,deercheerup,1001
NOBRU,jean_mago,883
NOBRU,Cellbit,511
NOBRU,LeeboyJunior,934
NOBRU,LiminhaPlay,2079
NOBRU,Http_Rafahg,545
NOBRU,TheLivia,1403
NOBRU,loud_voltan,1115
NOBRU,CarolAzuos,621
NOBRU,loirinpiveterp,909
TrymacsKaktusKoenig,repazmois,1632
TrymacsKaktusKoenig,Papaplatte,1722
TrymacsKaktusKoenig,xTheSolutionTV,1300
TrymacsKaktusKoenig,MontanaBlack88,2604
TrymacsKaktusKoenig,Trymacs,4471
TrymacsKaktusKoenig,eliasn97,566
TrymacsKaktusKoenig,Amar,800
TrymacsKaktusKoenig,MckyTV,1504
TrymacsKaktusKoenig,INSCOPE21TV,548
TrymacsKaktusKoenig,ELoTRiX,980
TrymacsKaktusKoenig,RaveCards,1462
TrymacsKaktusKoenig,unsympathisch_tv,619
TrymacsKaktusKoenig,SidneyEweka,545
TrymacsKaktusKoenig,rewinside,502
TrymacsKaktusKoenig,PANDEKK,670
TrymacsKaktusKoenig,chefstrobel,1038
TrymacsKaktusKoenig,TheZeroOfTime,1479
AriaSaki,Myth,2056
AriaSaki,Faker,623
AriaSaki,Ash_on_LoL,9114
AriaSaki,Fundy,579
AriaSaki,AnthonyZ,544
AriaSaki,willneff,938
AriaSaki,HealthyGamer_GG,1367
AriaSaki,TheStockGuy,1351
AriaSaki,aceu,1885
AriaSaki,BLASTPremier,851
AriaSaki,kkatamina,11219
AriaSaki,Ninja,1331
AriaSaki,LCS,1775
AriaSaki,LIRIK,1595
AriaSaki,Arcadum,1009
AriaSaki,Dyannatv,1328
AriaSaki,LCK,1453
AriaSaki,Mammoth,1066
AriaSaki,codemiko,5216
AriaSaki,dakotaz,1040
AriaSaki,buddha,1967
AriaSaki,RATIRL,582
AriaSaki,sodapoppin,3663
AriaSaki,Sequisha,938
AriaSaki,NymN,841
AriaSaki,DrLupo,765
AriaSaki,Jinnytty,1964
AriaSaki,KristoferYee,5497
AriaSaki,QuackityHQ,929
AriaSaki,bchillz,1055
AriaSaki,yvonnie,7139
AriaSaki,nerdstgamers,531
AriaSaki,Kyle,555
AriaSaki,forsen,1037
AriaSaki,sips_,569
AriaSaki,Hiko,1755
AriaSaki,itsHafu,8020
AriaSaki,Natsumiii,13283
AriaSaki,pokelawls,1733
AriaSaki,xChocoBars,8406
AriaSaki,Greekgodx,1418
AriaSaki,BadBoyHalo,791
AriaSaki,pokimane,11337
AriaSaki,itsRyanHiga,3774
AriaSaki,UberHaxorNova,611
AriaSaki,Anna_Chess,719
AriaSaki,TimTheTatman,1452
AriaSaki,QuarterJade,6008
AriaSaki,Nihachu,835
AriaSaki,boxbox,6803
AriaSaki,sleepy,632
AriaSaki,starsmitten,4906
AriaSaki,Enviosity,586
AriaSaki,Burn,518
AriaSaki,sneakylol,662
